,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,land_cover_class,human_mediated/natural,proportion_agricultural_300m,shannon_idx_300m,top_class_300m
240,2265475836,a36438d0-bec7-4b7b-9bfa-2c31e7610c39,49822b87-5b1e-446d-b6c8-8dc6ef9ecf54,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moquin-Tandon) J.D. Sauer,US,"Minnesota Valley National Wildlife Refuge. Scott County, Minnesota Valley Wildlife Refuge, Minnesota River at highway 9, Thompson Ferry public boat ramp. T114N  R23W Sec 7. 114N 23W 7",Minnesota,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,44.694137,-93.630874,800.0,,,,,,9/1/09,1.0,9.0,2009,8577467,8577467,PRESERVED_SPECIMEN,MIN,Plants,911756,2703,,,CC0_1_0,"Bell Museum, University of Minnesota","Cholewa, A.",,,58:35.7,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION,Emergent Herbaceous Wetlands,natural,10.417827298050138,1.8645401775847248,Emergent Herbaceous Wetlands
241,2265481834,a36438d0-bec7-4b7b-9bfa-2c31e7610c39,4ba3b833-0b40-44aa-863c-84ff6b62aa74,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moquin-Tandon) J.D. Sauer,US,"Steele Co., T105N R20W S14;;105N;20W;14",Minnesota,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,43.899068,-93.195935,800.0,,,,,,7/29/98,29.0,7.0,1998,8577467,8577467,PRESERVED_SPECIMEN,MIN,Plants,499057,RAB1025,,,CC0_1_0,"Bell Museum, University of Minnesota","Budelsky, R.",,,58:35.6,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION,"Developed, Open Space",human_mediated,75.52777777777779,1.2204667108794025,Cultivated Crops
242,2265507959,a36438d0-bec7-4b7b-9bfa-2c31e7610c39,ca1432e7-f07b-4f8f-a121-f3bd8d5769cd,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moquin-Tandon) J.D. Sauer,US,Meeker County ... About one mile east-southeast of Cedar Mills ... T117 R31W SE1/4 of SE1/4 of Sec 13;;117N;31W;13,Minnesota,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,44.939444,-94.503611,,,,,,,9/9/93,9.0,9.0,1993,8577467,8577467,PRESERVED_SPECIMEN,MIN,Plants,920331,23904,,,CC0_1_0,"Bell Museum, University of Minnesota","Smith, Welby",,,58:37.5,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION,Cultivated Crops,human_mediated,76.00111234705228,1.2535274964550038,Cultivated Crops
243,2265965760,0df1ebee-0ce6-4fe1-9cd7-ee959670a880,e29561cc-2681-4577-b2eb-a01eaced53bb,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moquin-Tandon) J.D. Sauer,US,T49N R14W S1/2 S8,Minnesota,PRESENT,1.0,927f1e70-cf74-11d8-bf68-b8a03c50a862,46.741531,-92.14735,,,,,,,9/19/12,19.0,9.0,2012,8577467,8577467,PRESERVED_SPECIMEN,UMD,OLO,DUL-48211,DLP2805,Deborah Pomroy,9/19/12,CC0_1_0,,"Pomroy, Deborah; Gerould Wilhelm, Thomas Levar",,,40:03.1,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,"Developed, Medium Intensity",human_mediated,0.0830564784053156,1.5708229163662508,Water
244,2268925794,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:101029246,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Sinquefield Reserve, 3.5 km NW of Folk, adjacent to the Osage River.",Missouri,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,38.4275,-92.127778,,,215.0,,,,8/20/06,20.0,8.0,2006,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,101029246,28581,George Yatskievych (MO),1/1/18,CC_BY_4_0,Missouri Botanical Garden,Peter H. Raven,,,49:00.0,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Deciduous Forest,natural,43.796835970024986,1.5653820809203298,Deciduous Forest
245,2268988425,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:101096198,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Dallas City. Dallas City Public Fishing Access, off of Hwy 96, on the bank of the Mississippi River.",Illinois,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,40.633333,-91.183333,,,,,,,10/13/09,13.0,10.0,2009,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,101096198,60,,,CC_BY_4_0,Missouri Botanical Garden,Katherine Waselkov,,,49:00.8,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,"Developed, Low Intensity",human_mediated,15.463347164591978,1.661827782362757,Water
246,2268990399,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:101096204,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Neville, boat ramp and bank along the Ohio River, just off of Hwy 52.",Ohio,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,38.8,-84.216667,,,,,,,9/29/09,29.0,9.0,2009,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,101096204,92,,,CC_BY_4_0,Missouri Botanical Garden,Katherine Waselkov;Rachel Kempen,,,48:59.2,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Deciduous Forest,natural,6.668511344770338,1.5828995538822364,Deciduous Forest
247,2269019405,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:101125566,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Whiskey Creek Sheep Farm, 3.5 mi. SW of Krakow, MO, 25 meters S of house.",Missouri,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,38.47391,-91.10134,,,202.69,,,,8/6/19,6.0,8.0,2019,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,101125566,6162B,,,CC_BY_4_0,Missouri Botanical Garden,Nels J. Holmberg,,,49:05.5,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Pasture/Hay,human_mediated,44.9528563505269,1.4605618028678409,Pasture/Hay
248,2417980882,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,cb8c1671-f0d9-4be1-abb6-5cfa4b64ca2f,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus rudis J.D.Sauer,Amaranthus rudis,J.D. Sauer,US,"Arroyo Chico. S side of Kusal Slough Bridge on Sacramento Ave., 0.25 mi E of Sutter Ave. (Upper River Rd.) near the Sacramento River W of Chico. T22N R01W S",California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,39.728056,-121.942222,805.0,,40.0,,,,7/29/93,29.0,7.0,1993,5384345,8577467,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC061022,5740,,,CC_BY_NC_4_0,,Vernon H. Oswald,,,45:50.6,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION,Cultivated Crops,human_mediated,72.08588957055214,0.8424818531952335,Cultivated Crops
249,2417993676,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,6e3bc972-34b4-4ca5-a412-c16db82daca0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus rudis J.D.Sauer,Amaranthus rudis,J.D. Sauer,US,"Large disturbed area along the east side of the Sacramento River, northwest of Parrott Landing, about 1 mile southeast of Ord Ferry, about 2 miles southeast of Ordbend, about 12 miles (air) southwest of Chico. T20N R01W S",California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,39.619167,-121.979444,402.0,,32.0,,,,9/21/99,21.0,9.0,1999,5384345,8577467,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC076263,8266,,,CC_BY_NC_4_0,,Lowell Ahart,,,46:00.0,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION,Cultivated Crops,human_mediated,47.72804919713017,1.3938569905072065,Cultivated Crops
250,2417994208,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,0b47d90a-6766-45f9-ad82-09d577f33e73,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus rudis J.D.Sauer,Amaranthus rudis,J.D. Sauer,US,"West side of a large pond, large disturbed area along the east side of the Sacramento River, nnorthwest of Parrott Landing, about 1 mile southeast of Ord Ferry, about 2 miles southeast of Ordbend, about 12 miles (air) southwest of Chico. T20N R01W S",California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,39.619167,-121.979444,402.0,,32.0,,,,10/28/99,28.0,10.0,1999,5384345,8577467,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC076410,8316,,,CC_BY_NC_4_0,,Lowell Ahart,,,46:00.9,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION,Cultivated Crops,human_mediated,47.72804919713017,1.3938569905072065,Cultivated Crops
251,2417995135,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,f0feac0b-102e-4441-b1fd-b5a44ba2118c,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus rudis J.D.Sauer,Amaranthus rudis,J.D. Sauer,US,"Large disturbed area along the east side of the Sacramento River, northwest of Parrott Landing, about 1 mile southeast of Ord Ferry, about 2 miles southeast of Ordbend, about 12 miles (air) southwest of Chico. T20N R01W S",California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,39.619167,-121.979444,3219.0,,32.0,,,,8/13/99,13.0,8.0,1999,5384345,8577467,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC075961,8175,,,CC_BY_NC_4_0,,Lowell Ahart,,,46:00.3,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION,Cultivated Crops,human_mediated,47.72804919713017,1.3938569905072065,Cultivated Crops
252,2417995559,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,ecb2d948-befa-4603-921e-c02bbf34e014,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus rudis J.D.Sauer,Amaranthus rudis,J.D. Sauer,US,"Large disturbed area along the east side of the Sacramento River, northwest of Parrott Landing, about 1 mile southeast of Ord Ferry, about 2 miles southeast of Ordbend, about 12 miles (air) southwest of Chico. T20N R01W S",California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,39.619167,-121.979444,402.0,,32.0,,,,9/21/99,21.0,9.0,1999,5384345,8577467,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC076264,8267,,,CC_BY_NC_4_0,,Lowell Ahart,,,46:00.0,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION,Cultivated Crops,human_mediated,47.72804919713017,1.3938569905072065,Cultivated Crops
253,2418009768,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,d9d7b8a5-6025-4359-9892-617e7c802a7a,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus rudis J.D.Sauer,Amaranthus rudis,J.D. Sauer,US,"Undesignated section of Arroyo Chico Land Grant. Northern Sacramento Valley; ca. 6.0 air-miles west by southwest of Chico, ca. 2.3 air-miles south of State Hwy 32, east bank of Sacramento River, Bidwell-Sacramento River State Park. T22N R01W S USGS Quadrangle: Ord Ferry 1:24,000",California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,39.720556,-121.949444,,,38.0,,,,10/8/03,8.0,10.0,2003,5384345,8577467,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC085142,847,,,CC_BY_NC_4_0,,John Dittes,,,45:17.4,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION,Emergent Herbaceous Wetlands,natural,48.035531260676464,1.3127165432380052,Cultivated Crops
254,2460527471,c8d12f8a-7e39-4e2c-92d7-825d590ad15b,e5e74c68-5177-4c07-a5f7-09607bcf093c,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,"along N edge of parking area and rives of the Allegan State Game Area Farm Unit, on 118th Avenue, .3/4's of a mile W of 59th Street. T-2-N, R-16-W, SE 1/4 of SE 1/4 of section 13. Ca. 3.4 miles SSW of Fennville, in the Allegan State Game Area",Michigan,PRESENT,,174c6da2-e002-42fe-9f56-2f9d670240f4,42.55053,-86.13204,,,,,,,7/2/17,2.0,7.0,2017,8577467,8577467,PRESERVED_SPECIMEN,MICH,Angiosperms,1558624,1096,A. A. Reznicek,1/1/18,CC_BY_NC_4_0,,R. G. Schipper,,,55:26.1,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,"Developed, Low Intensity",human_mediated,96.29834254143648,0.32114665151924,Cultivated Crops
255,2464625363,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,761ab43d-74d3-4521-86de-69821f566cab,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,Grand River Dam Authority: W of intersection of E 75th Rd and 54O Rd; ca. 3.22 km West of intersection of Hwy 69 and 26th Ave.,Oklahoma,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,36.878087,-94.921007,,,230.0,,,,8/29/16,29.0,8.0,2016,8577467,8577467,PRESERVED_SPECIMEN,KSP,,,277,S. Young,1/1/16,CC_BY_NC_4_0,,Chance Curran; Sam Young,,,21:30.3,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,Pasture/Hay,human_mediated,18.94678183337977,1.0054940788244715,Woody Wetlands
256,2464625433,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,e4c89960-01ed-4519-b2f9-9b46ba4b10bc,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,Grand River Dam Authority; SE of intersection of E 65 rd and S 520 Rd; ca 6.45km West of intersection of Hwy 69 and Newman rd.,Oklahoma,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,36.921072,-94.949549,,,243.0,,,,11/1/16,1.0,11.0,2016,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP013877,322,S. Young,1/1/16,CC_BY_NC_4_0,,"Chance Curran; Sam Young, Jacob Barnes",,,21:31.4,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,Pasture/Hay,human_mediated,81.74713926876919,0.7490771656779481,Pasture/Hay
257,2464625515,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,84c9d796-e6e2-46b1-b1b8-5752899bef75,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,"Grand River Dam Authority: Parcel 6a, 1.5 km S of the intersection of S 540 rd and E 75 rd., ca.3.5 km west of intersection of Hwy 69 and S. Main St in Miami.",Oklahoma,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,36.891511,-94.9137,,,233.0,,,,8/11/16,11.0,8.0,2016,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP013744,192,S. Young,1/1/16,CC_BY_NC_4_0,,Chance Curran; Sam Young,,,21:28.8,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,"Developed, Open Space",human_mediated,54.12818359921634,1.3812569879030594,Pasture/Hay
258,2464628394,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,46d2508a-db76-4f4c-9eab-822a570fe5cd,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,,Kansas,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,35.35553,-95.62799,,,,,,,9/20/05,20.0,9.0,2005,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP014426,3493,,,CC_BY_NC_4_0,,Robert Pearce,,,21:32.1,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,Water,natural,0.056148231330713,0.4042288216625862,Water
259,2464630017,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,d254ea9f-fe08-48ad-a7e5-cef48be1622e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,"W side of NW 50th St., ca. 370 m N of NW Coalfield Rd.",Kansas,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,37.26833,-94.92368,500.0,,269.0,,,,7/11/14,11.0,7.0,2014,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP049729,1636,,,CC_BY_NC_4_0,,Samantha Young Pryer,,,21:26.7,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,Water,natural,45.016797312430015,1.5718323724836398,Pasture/Hay
260,2464630194,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,094c4bd0-a598-4051-a18d-703d0d1ded5e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,"W side of NW 50th St., ca. 370 m N of NW Coalfield Rd.",Kansas,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,37.26833,-94.92368,500.0,,269.0,,,,7/11/14,11.0,7.0,2014,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP049728,1635,,,CC_BY_NC_4_0,,Samantha Young Pryer,,,21:26.7,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,Water,natural,45.016797312430015,1.5718323724836398,Pasture/Hay
261,2464630532,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,9ffa85f5-ac19-4b3c-a4ea-528d516c855b,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,"Along NE Bethlehem Rd., ca. 900 m W of NE 90th St.",Kansas,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,37.19269,-94.67091,10.0,,268.0,,,,8/24/14,24.0,8.0,2014,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP049626,2435,,,CC_BY_NC_4_0,,Samantha Young Pryer; Neil Snow,,,21:31.2,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,"Developed, Low Intensity",human_mediated,92.15302987992182,0.9274961959933432,Cultivated Crops
262,2464630900,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,0cab4e1d-0c32-4b04-99a0-e52b42a0bac3,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,"W side of NW 50th St., ca. 370 m N of NW Coalfield Rd.",Kansas,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,37.26833,-94.92368,500.0,,269.0,,,,7/11/14,11.0,7.0,2014,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP049730,1637,,,CC_BY_NC_4_0,,Samantha Young Pryer,,,21:26.7,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,Water,natural,45.016797312430015,1.5718323724836398,Pasture/Hay
263,2464631030,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,6efe3e59-a0df-473e-a247-f0ed480b63d7,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,"Cherokee; private property on the south side of S 530th, ca. 440 m W of 160th St and ca. 0.55 mi. NNE of the intersection of Pine St. and Vine St.",Kansas,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,37.35373,-94.8192,500.0,,284.0,,,,8/5/14,5.0,8.0,2014,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP049737,2348,,,CC_BY_NC_4_0,,Samantha Young Pryer,,,21:31.4,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,"Developed, Low Intensity",human_mediated,68.25174825174825,1.5766367938792794,Cultivated Crops
264,2464631055,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,c150c386-22c8-40bc-83a3-a6193b778a9a,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,Walk- in Hunting area along 170th St and 520th St.,Kansas,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,37.365636,-94.79589,550.0,,285.0,,,,8/31/14,31.0,8.0,2014,8577467,8577467,PRESERVED_SPECIMEN,KSP,,KSP049738,2681,,,CC_BY_NC_4_0,,Samantha Young Pryer,,,21:32.1,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,"Developed, Low Intensity",human_mediated,54.41834451901566,1.6452288516280895,Cultivated Crops
